,Action,State (Before),State (After),Total Reward
3273,3,"[108   0   0   2 103 192 248   0   0 112   0 240 254   0   0 248   0 240
 255   3 128 252 192 240 255  15 192 254 240 128 162 255  90   1  80 221
 254 220   4  80  80 222 144 221 255   0  49   9 147  15  21   8   0   8
  64   0   0   8   2  59 186   0   1  68  47   0  16  21  95  21 192 224
  38   1  73 202 141 248 157  69 176   4  17  14  24 226 228  40 185 132
 228 132   7 175 174 212 200   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[112   0   0   8  98 240 224   0 128 192   0 240 248   0 192 224 192 240
 255   0 224 240 240 240 255   3 240 248 252 128 162 255  90   1  80 221
 254 220   6 144  80 222 144 221 255   0  49   9 141  31  22   8   0   8
  64   0   0   8   2  57 188   0   1 238 231   0  16  20  91  22 180 226
  36   1 139 203  91 247   5  70 178   4  17  14  25 228 230  62 182 184
 226 134  10 243 179  52 198   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3274,3,"[112   0   0   8  98 240 224   0 128 192   0 240 248   0 192 224 192 240
 255   0 224 240 240 240 255   3 240 248 252 128 162 255  90   1  80 221
 254 220   6 144  80 222 144 221 255   0  49   9 141  31  22   8   0   8
  64   0   0   8   2  57 188   0   1 238 231   0  16  20  91  22 180 226
  36   1 139 203  91 247   5  70 178   4  17  14  25 228 230  62 182 184
 226 134  10 243 179  52 198   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[116   0   0   6  93 240 192   0 192 128 128 240 240   0 224 192 224 240
 254   0 240 224 248 240 255 129 240 240 254 128 162 255  90   1  80 221
 254 220   8 192  80 222 144 221 255   0  49   9 133 127  23   8   0   8
  64   0   0   8   2  55 190   0   1 132 102   0  16  19  75  23 156 228
  34   1 205 204  35 245 124  72 180   4  17  13  26 230 232 139 179 244
 224 136  13 202 183 176 196   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3275,3,"[116   0   0   6  93 240 192   0 192 128 128 240 240   0 224 192 224 240
 254   0 240 224 248 240 255 129 240 240 254 128 162 255  90   1  80 221
 254 220   8 192  80 222 144 221 255   0  49   9 133 127  23   8   0   8
  64   0   0   8   2  55 190   0   1 132 102   0  16  19  75  23 156 228
  34   1 205 204  35 245 124  72 180   4  17  13  26 230 232 139 179 244
 224 136  13 202 183 176 196   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[120   0   0   4  88 240 128   0 224   0 192 240 224   0 240 128 240 240
 252 128 240 192 252 240 255 192 240 224 255 128 162 255  90   1  80 221
 254 220  10 224  80 222 144 221 255   0  49   9 128 255  24   8   0   8
  64   0   0   8   2  53 192   0   1   7  51   0  16  18  47  24 120 230
  32   1  15 204 229 244   5  72 182   4  18  13  27 232 235  10 177  62
 222 138  16  62 188  63 194   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3276,3,"[120   0   0   4  88 240 128   0 224   0 192 240 224   0 240 128 240 240
 252 128 240 192 252 240 255 192 240 224 255 128 162 255  90   1  80 221
 254 220  10 224  80 222 144 221 255   0  49   9 128 255  24   8   0   8
  64   0   0   8   2  53 192   0   1   7  51   0  16  18  47  24 120 230
  32   1  15 204 229 244   5  72 182   4  18  13  27 232 235  10 177  62
 222 138  16  62 188  63 194   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[124   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 128 162 255  90   1  80 221
 254 220  12  16  80 222 144 221 255   0  49   9 121 255  24   8   0   8
  64   0   0   8   2  51 194   0   1  27 103   0  16  17  13  25  72 231
  30   1  81 205 160 242 153  74 184   4  18  13  28 234 237 187 174 153
 220 140  18  68 192 229 192   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3277,3,"[124   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 128 162 255  90   1  80 221
 254 220  12  16  80 222 144 221 255   0  49   9 121 255  24   8   0   8
  64   0   0   8   2  51 194   0   1  27 103   0  16  17  13  25  72 231
  30   1  81 205 160 242 153  74 184   4  18  13  28 234 237 187 174 153
 220 140  18  68 192 229 192   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[128   0   0   8  78  48   0 192  16   0 248 240   0 224  48   0 254 240
 224 240 112   1 255 240 248 248 240   7 255 128 162 255  90   1  80 221
 255 220  14  32  80 222 144 221 255   0  48   9 118 255  25   8   0   8
  64   0   0   8   2  49 196   0   1  54  27   0  16  15 223  26  12 233
  28   1 147 206  84 241  52  75 186   4  18  13  29 236 240 166 172  12
 218 142  19 228 197 136 190   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3278,3,"[128   0   0   8  78  48   0 192  16   0 248 240   0 224  48   0 254 240
 224 240 112   1 255 240 248 248 240   7 255 128 162 255  90   1  80 221
 255 220  14  32  80 222 144 221 255   0  48   9 118 255  25   8   0   8
  64   0   0   8   2  49 196   0   1  54  27   0  16  15 223  26  12 233
  28   1 147 206  84 241  52  75 186   4  18  13  29 236 240 166 172  12
 218 142  19 228 197 136 190   0   2 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[132   0   0   6  73  16   0 224   0   0 252 112   0 240  16   0 255 240
 192 248  48   3 255 240 240 252 112  15 255 128 162 255  90   1  80 221
 255 220  16  64  80 222 144 221 255   0  48   9 113 255  26   8   0   8
  64   0   0   8   2  47 198   0   1 248 229   0  16  14 167  26 190 235
  26   1 213 207   2 239 219  76 188   4  18  13  30 238 243 195 169 151
 216 144  21  30 202  51 188   0   1 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3279,3,"[132   0   0   6  73  16   0 224   0   0 252 112   0 240  16   0 255 240
 192 248  48   3 255 240 240 252 112  15 255 128 162 255  90   1  80 221
 255 220  16  64  80 222 144 221 255   0  48   9 113 255  26   8   0   8
  64   0   0   8   2  47 198   0   1 248 229   0  16  14 167  26 190 235
  26   1 213 207   2 239 219  76 188   4  18  13  30 238 243 195 169 151
 216 144  21  30 202  51 188   0   1 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[136   0   0   4  68   0   0 112   0   0 254  48   0 248   0   1 255 240
 128 252  16   7 255 240 224 254  48  31 255 128 162 255  90   1  80 221
 255 220  18  80  80 222 144 221 255   0  48   9 108 255  27   8   0   8
  64   0   0   8   2  45 200   0   1  61 208   0  16  13 105  27 100 237
  24   1  23 207 175 238 142  77 190   4  18  12  31 240 247  20 167  58
 214 146  21 237 206 214 186   0   1 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3280,3,"[136   0   0   4  68   0   0 112   0   0 254  48   0 248   0   1 255 240
 128 252  16   7 255 240 224 254  48  31 255 128 162 255  90   1  80 221
 255 220  18  80  80 222 144 221 255   0  48   9 108 255  27   8   0   8
  64   0   0   8   2  45 200   0   1  61 208   0  16  13 105  27 100 237
  24   1  23 207 175 238 142  77 190   4  18  12  31 240 247  20 167  58
 214 146  21 237 206 214 186   0   1 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[140   0   0   2  63   0   0  56   0   0 127  16   0 124   0   3 255 240
   0 254   0  15 255 240 192 255  16  63 255 128 162 255  90   1  80 221
 255 220  20  80  80 222 144 221 255   0  48   9 104 255  27   8   0   8
  64   0   0   8   2  43 202   0   1 113 131   0  16  12  37  27 248 239
  22   1  89 208  79 237  60  78 192   4  18  12   0 242 250 148 164 253
 212 148  22  90 211 103 184   0   1 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3281,3,"[140   0   0   2  63   0   0  56   0   0 127  16   0 124   0   3 255 240
   0 254   0  15 255 240 192 255  16  63 255 128 162 255  90   1  80 221
 255 220  20  80  80 222 144 221 255   0  48   9 104 255  27   8   0   8
  64   0   0   8   2  43 202   0   1 113 131   0  16  12  37  27 248 239
  22   1  89 208  79 237  60  78 192   4  18  12   0 242 250 148 164 253
 212 148  22  90 211 103 184   0   1 251 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[144   0   0   8  58   0   0  14   0   3  31   0   0  31   0  15 127  48
   1  63   0  63 255 240   3 127   0 255 255 128 162 255  90   1  80 221
 255 220  22  80  80 222 144 221 255   0  48   9 100 255  28   8   0   8
  64   0   0   8   2  41 204   0   1 171 150   0  16  10 219  28 128 241
  20   1 155 208 225 235 239  79 194   4  18  12   1 244 254  74 162 231
 210 150  22 101 215 223 182   0   1 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3282,3,"[144   0   0   8  58   0   0  14   0   3  31   0   0  31   0  15 127  48
   1  63   0  63 255 240   3 127   0 255 255 128 162 255  90   1  80 221
 255 220  22  80  80 222 144 221 255   0  48   9 100 255  28   8   0   8
  64   0   0   8   2  41 204   0   1 171 150   0  16  10 219  28 128 241
  20   1 155 208 225 235 239  79 194   4  18  12   1 244 254  74 162 231
 210 150  22 101 215 223 182   0   1 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[148   0   0   6  53   0   0   7   0   7  15   0   1  15   0  31  63  16
   3  31   0 127 255 112   7  63 128 255 255 128 162 255  90   1  80 221
 255 220  24  80  80 222 144 221 255   0  48   9  95 255  28   8   0   8
  64   0   0   8   2  39 206   0   1  36 123   0  16   9 139  28 246 242
  18   1 221 209 116 234 152  81 196   4  18  12   2 246   2  54 160 245
 208 152  22  20 220  62 180   0   1 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3283,3,"[148   0   0   6  53   0   0   7   0   7  15   0   1  15   0  31  63  16
   3  31   0 127 255 112   7  63 128 255 255 128 162 255  90   1  80 221
 255 220  24  80  80 222 144 221 255   0  48   9  95 255  28   8   0   8
  64   0   0   8   2  39 206   0   1  36 123   0  16   9 139  28 246 242
  18   1 221 209 116 234 152  81 196   4  18  12   2 246   2  54 160 245
 208 152  22  20 220  62 180   0   1 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[152   0   0   4  48   0   1   3   0  15   7   0   3   7   0  63  31   0
   7  15   0 255 255  48  15  31 192 255 255 128 162 255  90   1  80 221
 255 220  26  80  80 222 144 221 255   0  48   9  91 255  29   8   0   8
  64   0   0   8   2  37 208   0   1  72 190   0  16   8  53  29  90 245
  16   1  31 209 253 233  65  82 198   4  18  12   3 248   6  76 159  46
 206 154  21  94 224 129 178   0   1 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3284,3,"[152   0   0   4  48   0   1   3   0  15   7   0   3   7   0  63  31   0
   7  15   0 255 255  48  15  31 192 255 255 128 162 255  90   1  80 221
 255 220  26  80  80 222 144 221 255   0  48   9  91 255  29   8   0   8
  64   0   0   8   2  37 208   0   1  72 190   0  16   8  53  29  90 245
  16   1  31 209 253 233  65  82 198   4  18  12   3 248   6  76 159  46
 206 154  21  94 224 129 178   0   1 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[156   0   0   2  43   0   3   1   0  31   3   0   7   3   0 127  15   0
  15   7 128 255 127  16  31  15 224 255 255 128 162 255  90   1  80 221
 255 220  28  64  80 222 144 221 255   0  48   9  87 255  29   8   0   8
  64   0   0   8   2  35 210   0   1 227 193   0  16   6 217  29 178 247
  14   1  97 210 131 231 220  83 200   4  18  12   4 250  10 141 157 151
 204 156  20  80 228 151 176   0   0 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3285,3,"[156   0   0   2  43   0   3   1   0  31   3   0   7   3   0 127  15   0
  15   7 128 255 127  16  31  15 224 255 255 128 162 255  90   1  80 221
 255 220  28  64  80 222 144 221 255   0  48   9  87 255  29   8   0   8
  64   0   0   8   2  35 210   0   1 227 193   0  16   6 217  29 178 247
  14   1  97 210 131 231 220  83 200   4  18  12   4 250  10 141 157 151
 204 156  20  80 228 151 176   0   0 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[160   0   0   8  38   0  14   0   0 127   0   0  31   0 128 255   3   0
  63   1 224 255  31   0 127 131 240 255 127 128 162 255  90   1  80 221
 255 220  30  48  80 222 144 221 255   0  47   9  83 255  29   8   0   8
  64   0   0   8   2  33 212   0   1  16 169   0  16   5 125  29 248 248
  12   1 163 211   8 230 115  84 202   4  18  11   5 252  14 255 156  44
 202 158  18 235 232 129 174   0   0 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3286,3,"[160   0   0   8  38   0  14   0   0 127   0   0  31   0 128 255   3   0
  63   1 224 255  31   0 127 131 240 255 127 128 162 255  90   1  80 221
 255 220  30  48  80 222 144 221 255   0  47   9  83 255  29   8   0   8
  64   0   0   8   2  33 212   0   1  16 169   0  16   5 125  29 248 248
  12   1 163 211   8 230 115  84 202   4  18  11   5 252  14 255 156  44
 202 158  18 235 232 129 174   0   0 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[164   0   0   6  33   0  28   0   0 254   0   0  62   0 192 255   1   0
 127   0 240 255  15   0 255 193 240 255  63 128 162 255  90   1  80 221
 255 220  32  16  80 222 144 221 255   0  47   9  80 255  30   8   0   8
  64   0   0   8   2  31 214   0   1 192  13   0  16   4  27  30  44 251
  10   1 229 211 135 228 254  85 204   4  18  11   6 254  19 149 154 245
 200 160  17  49 236  57 172   0   0 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3287,3,"[164   0   0   6  33   0  28   0   0 254   0   0  62   0 192 255   1   0
 127   0 240 255  15   0 255 193 240 255  63 128 162 255  90   1  80 221
 255 220  32  16  80 222 144 221 255   0  47   9  80 255  30   8   0   8
  64   0   0   8   2  31 214   0   1 192  13   0  16   4  27  30  44 251
  10   1 229 211 135 228 254  85 204   4  18  11   6 254  19 149 154 245
 200 160  17  49 236  57 172   0   0 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[168   0   0   4  28   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31 128 162 255  90   1  80 221
 255 220  34 240  80 222 144 221 255   0  47   9  76 255  30   8   0   8
  64   0   0   8   2  29 216   0   1 127 249   0  16   2 179  30  84 252
   8   1  39 212  14 227 124  87 206   4  18  11   7   0  24  85 153 243
 198 162  15  48 239 181 170   0   0 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3288,3,"[168   0   0   4  28   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31 128 162 255  90   1  80 221
 255 220  34 240  80 222 144 221 255   0  47   9  76 255  30   8   0   8
  64   0   0   8   2  29 216   0   1 127 249   0  16   2 179  30  84 252
   8   1  39 212  14 227 124  87 206   4  18  11   7   0  24  85 153 243
 198 162  15  48 239 181 170   0   0 252 255  82  32  51 127  82   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[172   0   0   2  23   0 112   0 192 248   0   0 248   0 240 254   0 128
 252 192 240 255   3 192 254 240 240 255  15 128 162 255  90   1  80 221
 255 220  36 208  80 222 144 221 255   0  47   9  71 255  30   8   0   8
  64   0   0   8   2  27 218   0   1  22  28   0  16   1  75  30 100 255
   6   1 105 212 153 225 235  88 208   4  18  11   8   2  29  57 153  45
 196 164  12 224 242 242 168   0   0 252 255  82  32  51 127  82   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3289,3,"[172   0   0   2  23   0 112   0 192 248   0   0 248   0 240 254   0 128
 252 192 240 255   3 192 254 240 240 255  15 128 162 255  90   1  80 221
 255 220  36 208  80 222 144 221 255   0  47   9  71 255  30   8   0   8
  64   0   0   8   2  27 218   0   1  22  28   0  16   1  75  30 100 255
   6   1 105 212 153 225 235  88 208   4  18  11   8   2  29  57 153  45
 196 164  12 224 242 242 168   0   0 252 255  82  32  51 127  82   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[176   0   0   8  18 128 192   0 240 224   0 192 224 192 240 248   0 224
 240 240 240 255   0 240 248 252 240 255   3 128 162 255  90   1  80 221
 255 220  38 160  80 222 144 221 255   0  47   9  68 255  30   8   0   8
  64   0   0   8   2  25 220   0   1 142  55   0  16 255 227  30 104   0
   4   1 171 213  42 224  74  89 210   4  18  11   9   4  34  59 152 163
 194 166  10  76 245 234 166   0   0 252 255  82  32  51 127  82   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3290,3,"[176   0   0   8  18 128 192   0 240 224   0 192 224 192 240 248   0 224
 240 240 240 255   0 240 248 252 240 255   3 128 162 255  90   1  80 221
 255 220  38 160  80 222 144 221 255   0  47   9  68 255  30   8   0   8
  64   0   0   8   2  25 220   0   1 142  55   0  16 255 227  30 104   0
   4   1 171 213  42 224  74  89 210   4  18  11   9   4  34  59 152 163
 194 166  10  76 245 234 166   0   0 252 255  82  32  51 127  82   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[180   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162 255  90   1  80 221
 255 220  40 128  80 222 144 221 255   0  47   9  65 255  30   8   0   8
  64   0   0   8   2  23 222   0   1  87 231   0  16 254 123  30  90   1
   2   1 237 213 195 222 153  90 212   4  18  10  10   6  39  91 152  87
 192 168   7 123 248 156 164   0   0 252 255  82  32  51 127  82   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",28000.0
3291,0,"[180   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162 255  90   1  80 221
 255 220  40 128  80 222 144 221 255   0  47   9  65 255  30   8   0   8
  64   0   0   8   2  23 222   0   1  87 231   0  16 254 123  30  90   1
   2   1 237 213 195 222 153  90 212   4  18  10  10   6  39  91 152  87
 192 168   7 123 248 156 164   0   0 252 255  82  32  51 127  82   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[184   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162 255  90   1  80 221
  80 220  40 221  80 221 144 221 255   0  47   9  63 255  30   8   0   8
  64   0   0   8   2  23 222   0   1 111 177   0  16 254 123  30  90   2
   0   1  45 212 203 222 215  91 214   4  18  10  11   6  39 165 150  93
 190 168   4  43 250 212 162   0   0 252 255  82  32  51 255  82   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",28000.0
3292,1,"[184   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162 255  90   1  80 221
  80 220  40 221  80 221 144 221 255   0  47   9  63 255  30   8   0   8
  64   0   0   8   2  23 222   0   1 111 177   0  16 254 123  30  90   2
   0   1  45 212 203 222 215  91 214   4  18  10  11   6  39 165 150  93
 190 168   4  43 250 212 162   0   0 252 255  82  32  51 255  82   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[188   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162   4  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  30   8   0   8
  64   0   0   8   2  23 222   0   1  97 157   0  16 254 123  30  90   2
   0   1 109 211 206 222 252  90 216   4  18  10  12   6  39 239 148  99
 188 128   0   0   6 253  52  64   0 252   6 189  32  51 255   5   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",28000.0
3293,1,"[188   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162   4  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  30   8   0   8
  64   0   0   8   2  23 222   0   1  97 157   0  16 254 123  30  90   2
   0   1 109 211 206 222 252  90 216   4  18  10  12   6  39 239 148  99
 188 128   0   0   6 253  52  64   0 252   6 189  32  51 255   5   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[192   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162   4  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  30   8   0   8
  64   0   0   8   2  23 222   0   1 252  92   0  16 254 123  30  90   2
   0   1 173 210 207 223   8  89 218   4  18  10  13   6  40  57 146 105
 186 128   0   0  10 249  50  64   0 252   4 193  32  51 255   9   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",28000.0
3294,0,"[192   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162   4  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  30   8   0   8
  64   0   0   8   2  23 222   0   1 252  92   0  16 254 123  30  90   2
   0   1 173 210 207 223   8  89 218   4  18  10  13   6  40  57 146 105
 186 128   0   0  10 249  50  64   0 252   4 193  32  51 255   9   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[196   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162   4  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  30   8   0   8
  64   0   0   8   2  23 222   0   1  90 186   0  16 254 123  30  90   2
   0   1 237 209 208 222 252  89 220   4  18  10  14   6  40 131 144 111
 184 128   0   0  14 245  48  64   0 252   2 197  32  51 255  13   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",28000.0
3295,2,"[196   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162   4  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  30   8   0   8
  64   0   0   8   2  23 222   0   1  90 186   0  16 254 123  30  90   2
   0   1 237 209 208 222 252  89 220   4  18  10  14   6  40 131 144 111
 184 128   0   0  14 245  48  64   0 252   2 197  32  51 255  13   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[200   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162   4  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  29   8   0   8
  64   0   0   8   2  21 220   0   1 104 161   0  16 254 123  29  92   2
   0   1  45 208 211 221 217  89 222   4  18  10  15   6  40 205 141 119
 182 128   0   0  17 243  46  64   0 252   0 201  32  51 239  17   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",28000.0
3296,2,"[200   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162   4  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  29   8   0   8
  64   0   0   8   2  21 220   0   1 104 161   0  16 254 123  29  92   2
   0   1  45 208 211 221 217  89 222   4  18  10  15   6  40 205 141 119
 182 128   0   0  17 243  46  64   0 252   0 201  32  51 239  17   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[204   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162 255  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  28   8   0   8
  64   0   0   8   2  19 218   0   1 126 168   0  16 254 123  28  94   2
   0   1 109 207 219 220 157  89 224   4  18  10  16   6  41  23 138 127
 180 128   0   0  20 241  44  64   0 251 255 201  32  51 239  20   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",28000.0
3297,2,"[204   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162 255  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  63 255  28   8   0   8
  64   0   0   8   2  19 218   0   1 126 168   0  16 254 123  28  94   2
   0   1 109 207 219 220 157  89 224   4  18  10  16   6  41  23 138 127
 180 128   0   0  20 241  44  64   0 251 255 201  32  51 239  20   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[208   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162 255  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  62 255  28   8   0   8
  64   0   0   8   2  17 216   0   1  29   9   0  16 254  25  28  76   2
   0   1 173 206 234 219  73  90 226   4  18  10  17   6  41  97 135 135
 178 128   0   0  23 239  42  64   0 251 255 201  32  51 239  23   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",28000.0
